,"Below are the specific tasks and activities that MGRC expects from the potential MSP by application area.
,,Administration & Configuration,"Provide comprehensive administration and configuration services to support stable, secure, and business‑aligned platform operations. This includes user, role, profile, and permission management; permission sets and access governance; page layouts and user interface configurations; declarative automation such as flows and workflows; validation rules; approval processes; and ongoing environment management across all supported modules and environments. Services must ensure alignment with documented business rules, operational policies, and governance standards. Support day‑to‑day administrative requests, configuration changes, access provisioning/deprovisioning, and issue resolution to maintain system integrity, usability, and compliance. Single Sign‑On (SSO) and identity federation support may vary by tool and identity provider and shall be handled in accordance with each platform’s supported authentication model.",False,True,False,False,,False,False,,,,,
,,Release & Deployment Management,"Review, impact assessment of periodic releases, regression testing, resolution of functional, configuration, and integration issues across all modules, configuration documentation updates, deployment support and coordination, environment & sandbox refresh coordination, knowledge transfer. Validation of BI changes.",False,True,False,False,,False,False,,,,,
,,Patch & Maintenance Management,"Continuous monitoring and identification, automation and deployment, patching of instances, and supporting services; regression testing and validation, resolution of issues. Coordination of maintenance windows and environment updates.",False,True,False,False,,False,False,,,,,
,,Performance & Health Monitoring & Optimization,"Proactive checks on automation, scheduled processes, governor limits, dependencies to ensure optimal system stability and performance; recommendations to improve stability and scalability. Tuning queries, improving runtime performance, optimizing data sets, and reducing report execution load.",True,False,False,False,,False,False,,,,,
,,Incident & Error Management,"Triage, troubleshooting, root‑cause analysis, and resolution of report failures, data discrepancies, performance issues and scheduled job errors across modules and related components. As needed, manage SR process with solution provider.",False,True,False,False,,False,False,,,,,
,,Data Model & Subject Area Support,"Assistance with OTBI subject areas, BI Publisher data models, SQL queries, joins, and data mappings.",False,True,False,False,,False,False,,,,,
,,Security & Compliance,"Identify and Access Management (IAM) and role governance, segregation-of-duties reviews, audit support, field‑level security reviews, permission hygiene, network security, security hardening, vulnerability management, and adherence to internal security and compliance standards. Certificate/key rotation as applicable. OAuth/JWT configuration as needed. Comply with MGRC's defined Change Management controls.",False,True,False,False,,False,False,,,,,
,,Scheduled Reporting & Delivery,"Monitoring and managing scheduled reports, bursting logic, delivery channels, and distribution lists.",False,True,False,False,,False,False,,,,,
,,Disaster Recovery & Backup Support,"Risk assessment, establish and support Recovery Time Objectives (RTO) and Recovery Point Objectives (RPO), develop Disaster Recovery Plan (RDP) with procredures, ensure automated backups with comprehensive data capture and secure storage, conduct and support periodic (minimally annually) drill simulations to comply to RTO and RPO.",False,True,False,False,,False,False,,,,,
,,"Development, Enhancement & Optimization","Provide ongoing development, enhancement, and optimization of analytics and business intelligence capabilities, including automation, configuration refinement, reusable reporting assets, and adherence to BI best practices. As directed, services may include designing, enhancing, and maintaining dashboards, KPIs, reports, and data models, and delivering recommendations to improve insight quality, usability, performance, scalability, and operational effectiveness, prioritized against business objectives and delivered through governed, repeatable approaches.",False,True,False,False,,False,False,,,,,
,,Documentation & Knowledge Management,"Preparation, revision and maintenance and knowledge transfer support and management of report catalogs, data dictionaries, SOPs, mapping documentation, configuration logs, runbooks, and knowledge articles for ongoing operations.",False,True,False,False,,False,False,,,,,
,,Collaboration & Governance,"Regular reporting, roadmap alignment, and close coordination with internal IT, business stakeholders, and module owners.",False,True,False,False,,False,False,,,,,
,"Snowflake, Rivery, SplashBI Data Pipeline, Tableau",Administration & Configuration,"Management of Snowflake warehouses, databases, roles, storage, compute scaling, and environment configuration across all analytics platforms.Provide comprehensive administration and configuration services to support stable, secure, and business‑aligned platform operations. This includes user, role, profile, and permission management; permission sets and access governance; page layouts and user interface configurations; declarative automation such as flows and workflows; validation rules; approval processes; and ongoing environment management across all supported modules and environments. Services must ensure alignment with documented business rules, operational policies, and governance standards. Support day‑to‑day administrative requests, configuration changes, access provisioning/deprovisioning, and issue resolution to maintain system integrity, usability, and compliance. Single Sign‑On (SSO) and identity federation support may vary by tool and identity provider and shall be handled in accordance with each platform’s supported authentication model.",False,True,False,False,,False,False,,"Snowflake, Rivery, SplashBI Data Pipeline, Tableau",,,
,,Release & Deployment Management,"Review, impact assessment of periodic releases, regression testing, resolution of functional, configuration, and integration issues across all modules, configuration documentation updates, deployment support and coordination, environment & sandbox refresh coordination, knowledge transfer. Promotion of pipelines, dashboards, and data models across environments with version control and regression testing.",False,True,False,False,,False,False,,,,,
,,Patch & Maintenance Management,"Continuous monitoring and identification, automation and deployment, patching of instances, and supporting services; regression testing and validation, resolution of issues. Coordination of maintenance windows and environment updates.",False,True,False,False,,False,False,,,,,
,,Performance & Health Monitoring & Optimization,"Proactive checks on automation, scheduled processes, governor limits, dependencies to ensure optimal system stability and performance; recommendations to improve stability and scalability. Tuning Snowflake compute usage, query performance, Rivery/SplashBI pipeline efficiency, and Tableau dashboard responsiveness.",True,False,False,False,,False,False,,,,,
,,Data Pipeline Operations,"Monitoring, troubleshooting, and optimization of Rivery and SplashBI pipelines, data ingestion flows, transformations, and scheduled jobs.",False,True,False,False,,False,False,,,,,
,,Reporting & Dashboard Support,"Creation, modification, and maintenance of Tableau dashboards, reports, data sources, and visualizations.",False,True,False,False,,False,False,,,,,
,,Data Model & Subject Area Support,"Snowflake Views, data models, data transformation, SQL queries, joins, and data mappings.",False,True,False,False,,False,False,,,,,
,,Incident & Error Management,"Triage, troubleshooting, root‑cause analysis, and resolution of data load failures, pipeline errors, report refresh issues, data quality discrepancies, performance issues and scheduled job errors across modules and related components. As needed, manage SR process with solution provider.",False,True,False,False,,False,False,,,,,
,,Security & Compliance,"Identify and Access Management (IAM) and role governance, segregation-of-duties reviews, audit support, field‑level security reviews, permission hygiene, network security, security hardening, vulnerability management, and adherence to internal security and compliance standards. Certificate/key rotation as applicable. OAuth/JWT configuration as needed. Comply with MGRC's defined Change Management controls.",False,True,False,False,,False,False,,,,,
,,Data Quality & Validation,"Monitoring data accuracy, reconciliation across systems, and support for data cleansing, transformations, and schema changes.",False,True,False,False,,False,False,,,,,
,,Disaster Recovery & Backup Support,"Risk assessment, establish and support Recovery Time Objectives (RTO) and Recovery Point Objectives (RPO), develop Disaster Recovery Plan (RDP) with procredures, ensure automated backups with comprehensive data capture and secure storage, conduct and support periodic (minimally annually) drill simulations to comply to RTO and RPO.",False,True,False,False,,False,False,,,,,
,,Cost & Capacity Management,"Monitoring Snowflake compute/storage consumption, optimizing warehouse sizing, and recommending cost‑efficient data pipeline and reporting practices.",False,True,False,False,,False,False,,,,,
,,"Snowflake Specific
Cloudbased data warehouse. Support is provided by the Software Vendor. Internal team manages Scalability, DWs, Compute management, data architecture","MSP will provide task-based, collaborative Snowflake support in coordination with the McGrath BI team. Ownership and overall administration of the Snowflake environment remain with the McGrath BI team. MSP support may include development and maintenance of Snowflake code (e.g., SQL, stored procedures, views, and related objects), fine-tuning and optimization of code/performance, and assigned troubleshooting. Work will be performed only on explicitly assigned tasks and deliverables by named MSP resources due to the data and domain knowledge required.",True,False,False,False,,False,False,,,,,
,,"Tableau Specific 
Business Intelligence & Data Visualization.","MSP will provide task-based support for assigned data pipeline development activities in collaboration with the McGrath BI team. This includes fixing or correcting data, as directed, to accommodate successful data loads into the Snowflake data warehouse (DW). Any support beyond the defined scope will require a separate SOW. Once pipelines are built, the MSP will provide after-hours monitoring and operational support through named MSP resources during U.S. night‑time coverage (10:00 p.m. – 7:00 a.m. PT), limited to load monitoring, data correction as needed for DW ingestion, issue identification, and escalation per McGrath-defined procedures. Ownership of the data platform and pipelines remains with the McGrath BI team.",True,False,False,False,,False,False,,,,,
,,"Splash BI Specific
ELT Pipeline Orchestration Tool for Oracle Fusion","MSP will provide task-based support for assigned data pipeline development activities in collaboration with the McGrath BI team. This includes fixing or correcting data, as directed, to accommodate successful data loads into the Snowflake data warehouse (DW). Any support beyond the defined scope will require a separate SOW. Once pipelines are built, the MSP will provide after-hours monitoring and operational support through named MSP resources during U.S. night‑time coverage (10:00 p.m. – 7:00 a.m. PT), limited to load monitoring, data correction as needed for DW ingestion, issue identification, and escalation per McGrath-defined procedures. Ownership of the data platform and pipelines remains with the McGrath BI team.",True,False,False,False,,False,False,,,,,
,,"Rivery Specific 
(ELT Pipeline Orchestration Tool). Support is provided by the Software Vendor. Internal team builds and manages data pipelines.","MSP will provide task-based support for assigned data pipeline development activities in collaboration with the McGrath BI team. This includes fixing or correcting data, as directed, to accommodate successful data loads into the Snowflake data warehouse (DW). Any support beyond the defined scope will require a separate SOW. Once pipelines are built, the MSP will provide after-hours monitoring and operational support through named MSP resources during U.S. night‑time coverage (10:00 p.m. – 7:00 a.m. PT), limited to load monitoring, data correction as needed for DW ingestion, issue identification, and escalation per McGrath-defined procedures. Ownership of the data platform and pipelines remains with the McGrath BI team.",True,False,False,False,,False,False,,,,,
,,Documentation & Knowledge Management,"Preparation, revision and maintenance and knowledge transfer support and management of pipeline documentation, dashboard catalaogs, data dictionaries, SOPs, configuration logs, runbooks, and knowledge articles for ongoing operations.",False,True,False,False,,False,False,,,,,
,,Collaboration & Governance,"Regular reporting, roadmap alignment, and close coordination with internal IT, business stakeholders, and module owners.",False,True,False,False,,False,False,,,,,
,SQL Server (up to 5 SQL Servers and Virtual Servers) / Oracle ATP (up to 7 ATP Databases) including STAR & NextGen,,"24/7 access to Support request system to submit requests and review status of requests, with a named support manager and team",True,False,False,False,False,False,False,,SQL Server (up to 5 SQL Servers and Virtual Servers) / Oracle ATP (up to 7 ATP Databases),,,
,,Administration & Configuration,"Provide comprehensive administration and configuration services to support stable, secure, and business‑aligned platform operations. This includes user, role, profile, and permission management; permission sets and access governance; page layouts and user interface configurations; declarative automation such as flows and workflows; validation rules; approval processes; and ongoing environment management across all supported modules and environments. Services must ensure alignment with documented business rules, operational policies, and governance standards. Support day‑to‑day administrative requests, configuration changes, access provisioning/deprovisioning, and issue resolution to maintain system integrity, usability, and compliance. Single Sign‑On (SSO) and identity federation support may vary by tool and identity provider and shall be handled in accordance with each platform’s supported authentication model.",False,True,False,False,,False,False,,,,,
,,Release & Deployment Management,"Deployment of database code in production. Review, impact assessment of periodic releases, regression testing, resolution of functional, configuration, and integration issues across all modules, configuration documentation updates, deployment support and coordination, environment & sandbox refresh coordination, knowledge transfer.",False,True,False,False,,False,False,,,,,
,,Patch & Maintenance Management,"Planned maintenance activities with proper actions. Continuous monitoring and identification, automation and deployment, patching of instances, and supporting services; regression testing and validation, resolution of issues. Coordination of maintenance windows and environment updates.",True,False,False,False,,False,False,,,,,
,,Security & Compliance,"Database security and hardening requests. Identify and Access Management (IAM) and role governance, segregation-of-duties reviews, audit support, field‑level security reviews, permission hygiene, network security, security hardening, vulnerability management, and adherence to internal security and compliance standards. Certificate/key rotation as applicable. OAuth/JWT configuration as needed. Comply with MGRC's defined Change Management controls.",True,False,False,False,,False,False,,,,,
,,Disaster Recovery & Backup Support,"Risk assessment, establish and support Recovery Time Objectives (RTO) and Recovery Point Objectives (RPO), develop Disaster Recovery Plan (RDP) with procredures, ensure automated backups with comprehensive data capture and secure storage, conduct and support periodic (minimally annually) drill simulations to comply to RTO and RPO.",True,False,False,False,,False,False,,,,,
,,Performance & Health Monitoring & Optimization,"Performance tuning (plan analysis, index creation/adjustment, simple query adjustments). Proactive checks on automation, scheduled processes, governor limits, dependencies to ensure optimal system stability and performance; recommendations to improve stability and scalability. Schema and workload support, and ensuring high availability and data protection in line with Oracle and internal best practices. Simple performance tuning (plan analysis, index creation/adjustment, simple query adjustments). Database Health Reports,  annual report providing Managed Asset health over time and outstanding recommendations and request for Information or query outputs for reporting needs. Monthly reports and checkpoints to include key metric trend review, identifying bottlenecks that affect system performance and provide recommendation to avoid and minimize issues.",False,True,False,False,,False,False,,,,,
,,Incident & Error Management,"Triage, troubleshooting, root‑cause analysis, and resolution of issues.",False,True,False,False,,False,False,,,,,
,,Documentation & Knowledge Management,"Preparation, revision and maintenance and knowledge transfer support and management of  SOPs, configuration logs, runbooks, and knowledge articles for ongoing operations.",False,True,False,False,,False,False,,,,,
,,Collaboration & Governance,"Regular reporting, roadmap alignment, and close coordination with internal IT, business stakeholders, and module owners.",False,True,False,False,,False,False,,,,,
,,Support,"Service: 24/7 - Monitoring and Alerting of Managed Assets, on call support for incident resolution on managed assets",True,False,False,False,,False,False,,,,,
,,Access Management,"Database Access Management : Addition/Deletion of Login/User with mutually agreed chain of approvals, grant database permissions",False,True,False,False,,False,False,,,,,
,,Database Management,"Database backup/restore request, database refresh, database maintaince (job creation, adjustment, index maintenance, status updates)",False,True,False,False,,False,False,,,,,
,,Deployment,"Deployment of database code in production, DDLs & DMLs with mutually agreed chain of approval, database security and hardening requests, planned maintenance activities with proper action plans.",False,True,False,False,,False,False,,,,,
,"Customer Hub
(Customer Self-Service Portal, Custom Application)",Administration & Configuration,"Services must ensure alignment with documented business rules, operational policies, and governance standards. Support day‑to‑day administrative requests, configuration changes, access provisioning/deprovisioning, and issue resolution to maintain system integrity, usability, and compliance. Single Sign‑On (SSO) and identity federation support may vary by tool and identity provider and shall be handled in accordance with each platform’s supported authentication model.",False,True,False,False,False,False,False,,"Customer Hub
(Customer Self-Service Portal, Custom Application)",,,
,,General,"MSP will provide full application and platform support for nopCommerce, including day-to-day operations, performance optimization, and environment management. Given this is a customer-facing, PCI-scoped platform, MSP will be responsible for security hardening, regular vulnerability scanning, patching, and timely remediation of identified risks. Support includes incident management, production issue resolution, upgrades, and ensuring ongoing compliance with PCI and internal security standards.",True,False,False,False,,False,False,,,,,
,,Incident & Error Management,"Triage, troubleshooting, root‑cause analysis, and resolution of functional, configuration, connectivity, data-flow exceptions and API/integration issues across modules and related components.",True,False,False,False,,False,False,,,,,
,,Release & Deployment Management,"Review, impact assessment of periodic releases, regression testing, resolution of functional, configuration, and integration issues across all modules, configuration documentation updates, deployment support and coordination, environment & sandbox refresh coordination, knowledge transfer.",False,True,False,False,,False,False,,,,,
,,Patch & Maintenance Management,"Continuous monitoring and identification, automation and deployment, patching of instances, and supporting services; regression testing and validation, resolution of issues. Coordination of maintenance windows and environment updates.",False,True,False,False,,False,False,,,,,
,,Integration & Connectivity Support,Monitoring and error handling for integrations and other connected systems; coordination with middleware teams for API and data‑flow issues.,False,True,False,False,,False,False,,,,,
,,Performance & Health Monitoring & Optimization,"Proactive checks on automation, scheduled processes, data loads and quality, governor limits, SLA accounting, cross-module dependencies to ensure optimal system stability and performance; recommendations to improve stability and scalability.",False,True,False,False,,False,False,,,,,
,,Security & Compliance,"Identify and Access Management (IAM) and role governance, segregation-of-duties reviews, audit support, field‑level security reviews, permission hygiene, network security, security hardening, vulnerability management, and adherence to internal security and compliance standards. Certificate/key rotation as applicable. OAuth/JWT configuration as needed. Comply with MGRC's defined Change Management controls.",True,False,False,False,,False,False,,,,,
,,"Development, Enhancement & Optimization","Provide ongoing development, enhancement, and optimization to improve technical and business processes across supported platforms, including automation, configuration refinement, support of platform features and custom components, reusable assets, and adherence to best practices. Services also include optimizing analytics, dashboards, KPIs, and reporting, and delivering recommendations to improve usability, efficiency, scalability, and operational effectiveness, prioritized against business objectives and delivered through governed, repeatable approaches.",False,True,False,False,,False,False,,,,,
,,Disaster Recovery & Backup Support,"Risk assessment, establish and support Recovery Time Objectives (RTO) and Recovery Point Objectives (RPO), develop Disaster Recovery Plan (RDP) with procredures, ensure automated backups with comprehensive data capture and secure storage, conduct and support periodic (minimally annually) drill simulations to comply to RTO and RPO.",False,True,False,False,,False,False,,,,,
,,Documentation & Knowledge Management,"Preparation, revision and maintenance and knowledge transfer support and management of SOPs, configuration logs, runbooks, and knowledge articles for ongoing operations.",False,True,False,False,,False,False,,,,,
,,Collaboration & Governance,"Regular reporting, roadmap alignment, and close coordination with internal IT, business stakeholders, and module owners.",False,True,False,False,,False,False,,,,,
,Azure Devops,Administration & Configuration,"Services must ensure alignment with documented business rules, operational policies, and governance standards. Support day‑to‑day administrative requests, configuration changes, access provisioning/deprovisioning, and issue resolution to maintain system integrity, usability, and compliance. Single Sign‑On (SSO) and identity federation support may vary by tool and identity provider and shall be handled in accordance with each platform’s supported authentication model.",False,True,False,False,False,False,False,,Azure Devops,,,
,,General,"MSP will provide management and operational support for Azure environments, including provisioning, monitoring, incident response, patching, backup and disaster recovery, and capacity management during US business hours. MSP will be responsible for implementing and maintaining Azure best practices across security, networking, identity, governance, and high availability, including vulnerability management and compliance with internal security standards. Support also includes continuous cost optimization, performance tuning, automation, and proactive recommendations to improve reliability, scalability, and cloud spend efficiency.MSP will also provide DEVops services for Azure and OCI",False,True,False,False,,False,False,,,,,
,,Incident & Error Management,"Triage, troubleshooting, root‑cause analysis, and resolution of functional, configuration, connectivity, data-flow exceptions across resources and integrations. As needed, manage SR process with solution provider.",False,True,False,False,,False,False,,,,,
,,Release & Deployment Management,-,False,True,False,False,,False,False,,,,,
,,Patch & Maintenance Management,"Continuous monitoring and identification, automation and deployment, patching of instances, and supporting services; regression testing and validation, resolution of issues. Coordination of maintenance windows and environment updates.",False,True,False,False,,False,False,,,,,
,,Integration & Connectivity Support,Monitoring and error handling for integrations and other connected systems; trouble shoot and coordinate connectivity issue resolution.,False,True,False,False,,False,False,,,,,
,,Performance & Health Monitoring & Optimization,"Proactive checks on automation, action groups, compute sizing, autoscale rules to ensure optimal system stability and performance; recommendations to improve stability and scalability.",False,True,False,False,,False,False,,,,,
,,Security & Compliance,"Identify and Access Management (IAM) and role governance, segregation-of-duties reviews, audit support, field‑level security reviews, permission hygiene, network security, security hardening, vulnerability management, and adherence to internal security and compliance standards. Certificate/key rotation as applicable. OAuth/JWT configuration as needed. Comply with MGRC's defined Change Management controls.",False,True,False,False,,False,False,,,,,
,,"Development, Enhancement & Optimization","Provide ongoing development, enhancement, and optimization to improve technical and business processes across supported platforms, including automation, configuration refinement, support of platform features and custom components, reusable assets, and adherence to best practices.",False,False,True,False,,False,False,,,,,
,,Disaster Recovery & Backup Support,"Configure Azure Backup and manage Azure Site Recovery as needed for failover. Risk assessment, establish and support Recovery Time Objectives (RTO) and Recovery Point Objectives (RPO), develop Disaster Recovery Plan (RDP) with procredures, ensure automated backups with comprehensive data capture and secure storage, conduct and support periodic (minimally annually) drill simulations to comply to RTO and RPO.",False,True,False,False,,False,False,,,,,
,,Documentation & Knowledge Management,"Preparation, revision and maintenance and knowledge transfer support and management of SOPs, configuration logs, runbooks, and knowledge articles for ongoing operations.",False,True,False,False,,False,False,,,,,
,,Collaboration & Governance,"Regular reporting, roadmap alignment, and close coordination with internal IT, business stakeholders, and module owners.",False,True,False,False,,False,False,,,,,
